,ProdTaken,Age,CityTier,Gender,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisited,MonthlyIncome,NumberofAdultVisited,TypeofContact_Company Invited,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,ProductPitched_Basic,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
3991,0,46.0,1,1,4.0,5.0,6.0,1,3,1,2.0,31923.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3992,0,38.0,1,1,4.0,3.0,6.0,0,1,0,1.0,32342.0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3993,0,47.0,2,1,4.0,4.0,2.0,1,5,1,3.0,23699.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3994,0,31.0,1,1,5.0,3.0,3.0,1,1,1,2.0,23804.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3995,0,36.0,1,1,5.0,3.0,3.0,0,4,1,1.0,21537.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3996,0,56.0,3,1,4.0,3.0,5.0,0,1,0,3.0,28917.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3997,0,39.0,1,0,6.0,3.0,2.0,1,1,0,3.0,24007.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3998,0,35.0,1,1,4.0,4.0,3.0,0,5,1,3.0,23003.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3999,0,57.0,1,1,6.0,3.0,6.0,0,1,0,1.0,25938.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4000,0,24.0,3,1,4.0,5.0,5.0,0,3,1,3.0,21000.0,1.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4001,0,52.0,1,1,4.0,3.0,5.0,0,3,1,1.0,20753.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4002,0,31.0,1,1,5.0,3.0,3.0,0,4,1,2.0,22830.0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4003,1,47.0,3,1,5.0,3.0,3.0,0,5,1,3.0,28297.0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4004,0,41.0,1,1,5.0,4.0,3.0,0,1,1,2.0,32181.0,2.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4005,0,52.0,3,1,4.0,3.0,2.0,1,5,0,3.0,24119.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4006,0,31.0,3,0,5.0,4.0,3.0,1,3,1,1.0,23887.0,3.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4007,0,47.0,1,1,5.0,5.0,4.0,1,1,1,2.0,29351.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4008,0,33.0,3,1,4.0,3.0,3.0,0,5,1,2.0,23688.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4009,0,55.0,1,0,4.0,3.0,2.0,0,4,0,1.0,32227.0,2.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4010,0,25.0,3,0,4.0,3.0,2.0,0,4,0,1.0,23677.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4011,0,29.0,3,1,4.0,3.0,3.0,0,1,0,1.0,22899.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4012,0,59.0,3,1,4.0,3.0,2.0,0,3,0,2.0,32550.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4013,0,45.0,1,1,4.0,4.0,6.0,0,3,0,2.0,20720.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4014,1,38.0,2,1,4.0,5.0,6.0,1,1,0,3.0,20751.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4015,0,33.0,1,1,4.0,5.0,3.0,0,1,0,2.0,21634.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4016,1,21.0,1,0,5.0,3.0,3.0,1,1,0,1.0,21604.0,3.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4017,0,35.0,1,0,4.0,3.0,3.0,0,3,0,1.0,23487.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4018,0,38.0,1,1,5.0,3.0,7.0,0,1,1,3.0,23841.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4019,0,60.0,2,0,5.0,3.0,2.0,0,1,0,2.0,37522.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4020,0,51.0,1,0,4.0,4.0,2.0,1,1,0,3.0,36850.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4021,1,26.0,3,1,5.0,3.0,3.0,1,3,0,2.0,24422.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4022,0,26.0,1,1,5.0,3.0,3.0,0,1,0,3.0,21567.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4023,0,23.0,1,0,4.0,3.0,3.0,0,1,1,2.0,21549.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4024,0,52.0,1,0,5.0,5.0,5.0,0,1,1,1.0,26162.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4025,1,35.0,1,1,6.0,3.0,3.0,1,5,1,1.0,24752.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4026,0,55.0,2,0,2.0,3.0,2.0,1,3,1,1.0,36006.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4027,0,25.0,1,1,4.0,3.0,2.0,0,4,0,1.0,21452.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4028,0,35.0,1,0,5.0,4.0,8.0,0,3,1,1.0,23183.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4029,0,38.0,3,1,4.0,3.0,4.0,0,3,0,2.0,26106.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4030,0,35.0,1,0,5.0,5.0,4.0,0,1,1,2.0,30309.0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4031,0,37.0,3,0,4.0,3.0,2.0,0,5,0,3.0,28416.0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4032,0,37.0,1,0,4.0,3.0,7.0,0,1,0,2.0,21513.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4033,0,44.0,3,1,4.0,3.0,2.0,1,1,1,1.0,35637.0,3.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4034,0,31.0,1,1,6.0,3.0,3.0,0,3,0,1.0,21291.0,3.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4035,0,34.0,3,1,4.0,4.0,2.0,0,1,0,1.0,24824.0,3.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4036,1,57.0,1,0,4.0,4.0,2.0,1,5,1,1.0,23641.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4037,0,52.0,1,1,4.0,3.0,2.0,0,5,1,2.0,38215.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4038,1,32.0,3,1,6.0,3.0,6.0,1,3,0,3.0,24850.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4039,0,27.0,1,0,5.0,4.0,3.0,0,3,1,2.0,21046.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4040,1,59.0,1,0,4.0,3.0,3.0,0,3,1,1.0,28990.0,3.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4041,1,20.0,3,1,4.0,3.0,3.0,1,1,1,1.0,20353.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4042,0,23.0,1,1,4.0,3.0,2.0,0,5,1,1.0,21201.0,3.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4043,0,50.0,1,0,4.0,5.0,3.0,0,1,1,1.0,25245.0,3.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4044,0,44.0,1,0,2.0,3.0,6.0,0,3,0,3.0,23417.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4045,0,51.0,3,0,4.0,3.0,6.0,0,5,1,3.0,27886.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4046,1,32.0,3,0,6.0,3.0,5.0,1,3,0,3.0,23237.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4047,0,42.0,3,1,4.0,3.0,5.0,1,1,0,2.0,26867.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4048,0,27.0,2,0,4.0,3.0,3.0,0,4,1,2.0,21620.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4049,0,37.0,1,1,4.0,4.0,8.0,0,4,0,2.0,23619.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4050,1,52.0,1,1,6.0,3.0,4.0,0,1,1,1.0,29328.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4051,0,40.0,3,0,5.0,3.0,6.0,0,5,1,2.0,24580.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4052,0,26.0,3,1,5.0,3.0,4.0,0,4,1,2.0,27317.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4053,0,31.0,2,1,4.0,3.0,2.0,1,3,1,2.0,25025.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4054,1,33.0,1,0,4.0,5.0,2.0,0,4,1,1.0,22878.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4055,0,46.0,1,1,4.0,3.0,7.0,0,1,1,1.0,22130.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4056,0,39.0,1,0,4.0,3.0,5.0,1,5,1,1.0,22995.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4057,0,31.0,1,0,4.0,3.0,3.0,0,1,1,3.0,21310.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4058,0,33.0,3,1,6.0,3.0,2.0,0,1,0,2.0,23346.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4059,0,31.0,1,0,4.0,5.0,7.0,0,5,0,2.0,21882.0,1.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4060,0,31.0,1,1,5.0,3.0,2.0,0,4,0,1.0,21398.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4061,0,42.0,1,1,5.0,5.0,2.0,0,1,1,1.0,35859.0,3.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4062,0,42.0,1,1,4.0,5.0,4.0,0,1,0,1.0,20916.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4063,0,20.0,1,0,4.0,4.0,3.0,0,3,1,1.0,20161.0,3.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4064,0,41.0,1,0,4.0,4.0,3.0,0,1,0,2.0,24283.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4065,0,36.0,3,1,4.0,4.0,3.0,0,4,0,1.0,25973.0,3.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4066,0,54.0,3,1,4.0,3.0,4.0,1,5,0,2.0,20984.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4067,0,46.0,1,1,4.0,4.0,2.0,0,4,1,1.0,21026.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4068,0,33.0,3,0,4.0,3.0,3.0,0,4,1,2.0,27676.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4069,0,30.0,1,1,4.0,3.0,3.0,0,3,0,1.0,22997.0,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4070,0,52.0,1,1,5.0,3.0,4.0,0,3,1,2.0,24810.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4071,0,59.0,1,0,5.0,4.0,6.0,1,1,1,2.0,22024.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4072,0,41.0,3,1,5.0,3.0,2.0,0,1,1,2.0,29533.0,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4073,0,35.0,3,0,4.0,3.0,8.0,0,5,0,1.0,20909.0,3.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4074,0,23.0,1,1,4.0,3.0,3.0,0,1,1,1.0,21001.0,3.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4075,0,28.0,1,1,4.0,4.0,8.0,0,3,1,2.0,20702.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4076,0,29.0,1,1,4.0,3.0,3.0,0,1,0,1.0,21391.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4077,0,58.0,1,1,2.0,3.0,5.0,1,4,1,1.0,28117.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4078,0,28.0,1,1,5.0,3.0,3.0,1,1,0,3.0,21244.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4079,0,51.0,1,0,4.0,3.0,5.0,0,5,0,2.0,38604.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4080,0,42.0,1,1,4.0,3.0,6.0,0,4,1,2.0,21129.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4081,0,31.0,3,0,4.0,3.0,4.0,0,4,1,2.0,28097.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4082,0,39.0,3,0,5.0,3.0,6.0,0,1,0,2.0,27364.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4083,0,33.0,1,1,4.0,3.0,5.0,0,1,0,2.0,21716.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4084,0,28.0,1,1,4.0,4.0,2.0,1,4,0,1.0,21736.0,2.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4085,1,20.0,3,0,6.0,5.0,2.0,0,3,1,1.0,21003.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4086,0,37.0,1,1,4.0,4.0,6.0,0,4,1,1.0,20766.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4087,0,31.0,1,1,4.0,5.0,3.0,0,1,1,2.0,21750.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4088,0,46.0,3,0,4.0,5.0,6.0,1,4,0,1.0,23684.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4089,0,57.0,1,0,4.0,5.0,6.0,1,4,1,2.0,22935.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4090,0,34.0,1,1,4.0,3.0,2.0,0,3,1,1.0,21178.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4091,1,20.0,1,1,5.0,3.0,3.0,0,5,1,1.0,19780.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4092,0,47.0,3,0,4.0,5.0,3.0,0,1,1,3.0,29131.0,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4093,0,39.0,1,0,4.0,3.0,3.0,0,1,1,3.0,20966.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4094,0,32.0,1,0,4.0,3.0,2.0,1,4,1,2.0,22607.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4095,0,35.0,1,0,4.0,4.0,4.0,0,3,0,1.0,20989.0,3.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4096,1,42.0,3,0,4.0,4.0,3.0,1,4,0,2.0,21818.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4097,0,51.0,1,1,5.0,3.0,4.0,0,3,1,1.0,22368.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4098,0,54.0,1,0,2.0,5.0,3.0,0,1,1,1.0,23128.0,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4099,0,34.0,1,0,4.0,4.0,3.0,0,5,1,2.0,21434.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4100,0,41.0,1,0,4.0,3.0,2.0,0,5,1,2.0,37711.0,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4101,0,56.0,1,1,2.0,4.0,2.0,0,1,1,2.0,37400.0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4102,0,35.0,1,1,5.0,3.0,3.0,0,4,0,2.0,28225.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4103,0,52.0,1,0,4.0,4.0,5.0,0,5,1,2.0,32412.0,2.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4104,0,53.0,1,1,5.0,3.0,2.0,0,1,1,3.0,38677.0,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4105,0,28.0,1,0,4.0,4.0,3.0,0,3,0,2.0,20957.0,3.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4106,1,36.0,1,1,5.0,3.0,5.0,1,4,1,1.0,24594.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4107,0,44.0,1,1,2.0,3.0,6.0,0,4,1,1.0,20767.0,2.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4109,0,38.0,1,1,2.0,5.0,3.0,1,3,1,1.0,22242.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4110,0,36.0,1,0,4.0,4.0,7.0,0,1,0,1.0,23103.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4111,0,43.0,1,0,4.0,3.0,4.0,0,1,0,1.0,23943.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4112,0,39.0,1,1,4.0,3.0,2.0,0,1,1,2.0,25231.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4113,0,39.0,1,1,4.0,3.0,5.0,0,1,0,1.0,24939.0,2.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4114,0,28.0,1,1,5.0,5.0,7.0,0,3,1,1.0,22976.0,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4115,0,50.0,1,1,4.0,3.0,3.0,1,1,0,1.0,25482.0,3.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4116,0,35.0,1,1,4.0,3.0,3.0,1,3,1,2.0,22493.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4117,0,41.0,1,1,4.0,3.0,2.0,1,1,1,1.0,21419.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4118,1,39.0,1,1,4.0,5.0,2.0,1,3,1,3.0,25351.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4119,1,30.0,3,0,4.0,3.0,3.0,0,3,0,1.0,26317.0,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4120,0,23.0,1,1,2.0,4.0,3.0,1,4,1,1.0,21006.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4121,0,37.0,1,0,4.0,3.0,3.0,0,3,0,2.0,20831.0,2.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4122,0,41.0,1,1,5.0,3.0,2.0,0,5,0,2.0,23554.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4123,0,47.0,1,1,4.0,5.0,2.0,0,1,0,3.0,28074.0,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4124,1,33.0,3,1,6.0,3.0,3.0,0,1,1,1.0,29078.0,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4125,0,31.0,1,1,5.0,3.0,3.0,0,5,1,2.0,27152.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4126,0,28.0,3,0,4.0,3.0,3.0,0,1,1,2.0,28659.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4127,0,52.0,1,1,5.0,4.0,7.0,0,3,1,2.0,31168.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4128,1,31.0,1,0,4.0,5.0,7.0,1,4,0,1.0,21335.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4129,0,42.0,3,0,4.0,3.0,5.0,1,1,0,1.0,32269.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4130,1,31.0,3,0,5.0,5.0,7.0,0,1,1,2.0,25374.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4131,1,30.0,1,1,4.0,3.0,2.0,0,1,0,1.0,20736.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4132,0,46.0,3,0,5.0,3.0,8.0,0,4,1,1.0,27543.0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4133,0,55.0,3,0,4.0,5.0,4.0,0,4,1,1.0,24618.0,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4134,0,37.0,1,1,4.0,4.0,2.0,0,1,1,2.0,24592.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4135,0,34.0,1,0,5.0,4.0,8.0,0,4,0,2.0,21300.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4136,0,38.0,1,1,4.0,3.0,3.0,1,3,1,2.0,30863.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4137,0,39.0,3,1,4.0,3.0,2.0,0,1,1,2.0,29287.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4138,0,32.0,1,1,6.0,3.0,2.0,0,3,0,1.0,23023.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4139,0,60.0,1,1,5.0,3.0,5.0,0,3,0,1.0,20855.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4140,0,38.0,3,1,4.0,3.0,6.0,0,4,1,1.0,21471.0,2.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4141,0,30.0,3,0,4.0,3.0,3.0,0,3,1,2.0,26596.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4142,0,36.0,3,0,4.0,3.0,3.0,0,5,1,1.0,27467.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4143,1,30.0,1,1,5.0,3.0,3.0,1,3,0,1.0,21067.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4144,0,53.0,1,0,5.0,3.0,2.0,0,3,1,1.0,21890.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4145,0,43.0,1,1,4.0,3.0,2.0,0,1,0,1.0,37910.0,2.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4146,0,60.0,2,1,4.0,3.0,2.0,0,4,0,1.0,20945.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4147,0,51.0,3,0,4.0,3.0,2.0,0,1,1,1.0,38195.0,3.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4148,1,34.0,1,1,4.0,3.0,7.0,1,1,1,2.0,21114.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4150,1,34.0,1,0,4.0,5.0,2.0,0,3,1,2.0,21385.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4151,0,53.0,3,1,5.0,3.0,2.0,1,1,1,1.0,37746.0,3.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4152,0,33.0,3,0,4.0,4.0,4.0,0,3,1,2.0,22609.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4153,1,33.0,1,1,5.0,3.0,2.0,1,5,0,3.0,22408.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4154,0,40.0,1,0,4.0,3.0,2.0,0,3,1,1.0,20910.0,3.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4155,0,33.0,3,1,4.0,3.0,2.0,0,4,1,2.0,23143.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4156,0,42.0,1,1,4.0,5.0,4.0,0,1,0,1.0,21750.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4157,0,41.0,1,1,4.0,3.0,3.0,0,3,1,2.0,21997.0,2.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4158,0,46.0,1,1,2.0,3.0,2.0,0,4,1,2.0,37880.0,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
